Temp,SF,ChiSqr
40000,5.932710560852737e-22,3564306322997.988
28000,5.932710560852737e-22,3616158448628.342
23000,1.320474450499069e-21,3979310629797.9297
19000,2.9390491185030614e-21,4291158141619.842
24000,2.9390491185030614e-21,4418501159064.211
29000,5.932710560852737e-22,4651212826479.703
70000,1.1975660555404538e-22,4779472861221.036
30000,5.932710560852737e-22,5874451141360.904
20000,2.9390491185030614e-21,6519671511459.912
80000,1.1975660555404538e-22,6561692331877.954
50000,5.932710560852737e-22,6997666617004.523
25000,1.320474450499069e-21,7565657569681.609
26000,2.9390491185030614e-21,7876621455500.691
21000,2.9390491185030614e-21,9641760753938.068
27000,2.9390491185030614e-21,10309601627245.545
22000,2.9390491185030614e-21,13927785713610.96
35000,5.932710560852737e-22,14174767146061.695
